X,Y,item,pagerank,chosen
4.445429,28.442429,visual memory,0.00017367133150611154,0.0
-5.8520575,31.69226,closed-eye hallucination,0.00017367133150611154,0.0
37.098103,-32.810295,social constructionism,0.00017367133150611154,0.0
47.623344,-3.897297,media richness theory,0.00017367133150611154,0.0
-37.99461,40.976242,convergence micropsia,0.00017367133150611154,0.0
-2.7130523,20.037022,peripheral drift illusion,0.00016777629634024695,0.0
37.963375,-35.416073,truth-value link realism,0.00016777629634024695,0.0
-26.67299,48.764828,copiale cipher,0.00016777629634024695,0.0
-25.682926,40.846794,irlen syndrome,0.00016777629634024695,0.0
-29.463785,-20.75961,bayesian experimental design,0.00016777629634024695,0.0
1.0770637,-57.918747,head-up display,0.00016777629634024695,0.0
-42.22838,-26.937244,finite difference,0.00016777629634024695,0.0
-50.09307,-43.357185,light,0.00016777629634024695,0.0
-16.209982,-20.686615,applications of artificial intelligence,0.00016777629634024695,0.0
34.924374,12.550449,physical anthropology,0.00016777629634024695,0.0
-10.485412,-46.471184,private cloud computing infrastructure,0.00016777629634024695,0.0
-34.179344,8.169445,continuity equation,0.00016777629634024695,0.0
-21.763365,21.558254,sound localization,0.00016777629634024695,0.0
-29.084448,-25.713318,optiy,0.0002828923884904949,0.0
-33.417637,28.466211,papilledema,0.00016777629634024695,0.0
3.1854317,-5.690192,goldman equation,0.00016777629634024695,0.0
26.030247,28.67099,audiology,0.00016777629634024695,0.0
44.177227,-5.974398,mimpathy,0.00016777629634024695,0.0
-6.1299634,36.645638,microbarom,0.00033457763562049793,0.0
22.743523,4.9167423,lifelong learning,0.00016777629634024695,0.0
-33.37883,30.075994,acute visual loss,0.00016777629634024695,0.0
9.836201,-5.4090834,orch-or,0.00016777629634024695,0.0
-24.669746,37.705914,photic sneeze reflex,0.00016777629634024695,0.0
-60.02501,2.9798985,proximity analysis,0.00016777629634024695,0.0
34.88664,12.328748,epigenetics in psychology,0.00016777629634024695,0.0
24.041302,12.727894,mirrored-self misidentification,0.00016777629634024695,0.0
42.789223,10.278654,shadow (psychology),0.00016052259344559867,0.0
41.306156,24.341375,pig intelligence,0.00016052259344559867,0.0
-25.1519,11.318218,camera operator,0.00016052259344559867,0.0
-40.383644,0.33855715,tensor derivative,0.00016052259344559867,0.0
-18.184336,-21.252134,phase-locked loop,0.00016052259344559867,0.0
6.667141,24.151466,method of loci,0.00017189343990285313,0.0
-51.12102,-20.126953,tiled rendering,0.00017189343990285313,0.0
43.045876,19.009125,thomas nagel,0.00017189343990285313,0.0
18.564526,25.951086,catatonia,0.00016498095222435612,0.0
-23.140465,54.201027,accessory abducens nucleus,0.00016498095222435612,0.0
33.542847,-4.40427,neuroconstructivism,0.00016498095222435612,0.0
-1.2041496,-67.90232,dacast,0.00016498095222435612,0.0
22.890924,4.9436226,hallmarks of aging,0.00016498095222435612,0.0
26.746286,21.538145,python (programming language),0.00016498095222435612,0.0
-31.32713,-23.245806,central composite design,0.00016498095222435612,0.0
-53.202366,-31.413794,optical physics,0.00016498095222435612,0.0
16.600887,-9.647539,attention schema theory,0.00016498095222435612,0.0
24.85935,40.724655,temporal lobe epilepsy,0.00016498095222435612,0.0
17.443247,22.77172,body transfer illusion,0.00016145332835924454,0.0
16.624767,20.826942,vibration theory of olfaction,0.00016145332835924454,0.0
22.63272,-32.073483,sensemaking,0.00016145332835924454,0.0
15.044751,-7.7373934,mind uploading,0.00027471013429690157,0.0
-2.1112685,-0.15666789,data mining,0.00016145332835924454,0.0
5.2106233,29.293951,language processing in the brain,0.00016145332835924454,0.0
34.004223,28.229282,all india institute of speech and hearing,0.00016145332835924454,0.0
27.561798,39.876896,amygdala hijack,0.00016145332835924454,0.0
34.369457,-2.5544202,plant cognition,0.0002382420198905784,0.0
36.60788,30.781454,language development,0.00016145332835924454,0.0
-1.9758002,20.64646,signage,0.00017149987197272138,0.0
-26.696486,42.811047,eyepatch,0.00017149987197272138,0.0
42.21153,30.59844,biolinguistics,0.00017149987197272138,0.0
-33.759247,-18.030798,variogram,0.00017149987197272138,0.0
-49.370758,-42.704147,wave equation,0.00017149987197272138,0.0
36.37904,30.673111,language acquisition,0.00017149987197272138,0.0
1.5708153,-56.59576,e-textiles,0.00017149987197272138,0.0
0.7337988,-65.15637,shooting of jamarion robinson,0.00017149987197272138,0.0
-43.811638,-15.603079,space frame,0.00017149987197272138,0.0
-17.242826,2.9280365,text entry interface,0.00017149987197272138,0.0
-39.160007,38.73681,eye movement in language reading,0.00017149987197272138,0.0
40.699306,-19.949623,intention,0.00017149987197272138,0.0
-47.76335,-20.88326,g space,0.00017149987197272138,0.0
16.087858,20.82893,visual music,0.00017149987197272138,0.0
-42.623066,-16.515984,imprecise probability,0.00017149987197272138,0.0
9.604671,-64.50297,event sampling methodology,0.00015054463175711674,0.0
-33.261574,-18.305815,radial basis function interpolation,0.0002471399455393078,0.0
3.74253,-10.527294,stephen grossberg,0.00015054463175711674,0.0
39.85277,-7.1812143,schema (psychology),0.00015054463175711674,0.0
47.13474,-1.6899339,cooperative eye hypothesis,0.00015054463175711674,0.0
-20.371172,22.771227,brain implant,0.00015054463175711674,0.0
-5.8302193,22.307175,beta movement,0.00015054463175711674,0.0
-13.1154995,4.6386347,digital live art,0.0002497842629793632,0.0
-51.762062,-42.814346,oliver heaviside,0.00015054463175711674,0.0
-34.51772,-17.901089,bayesian inference,0.00015054463175711674,0.0
-15.532149,-3.3547244,swig,0.00014395329241837288,0.0
13.640264,-55.159763,body modification,0.00017320907878700151,0.0
-24.258213,18.759258,beetlecam,0.00017320907878700151,0.0
16.362967,21.283953,fantasy prone personality,0.00017320907878700151,0.0
3.3064353,3.9334164,cognitive advantages of bilingualism,0.00017320907878700151,0.0
-40.760803,24.633305,community alliance for the ethical treatment of youth,0.00017320907878700151,0.0
21.087265,-25.830893,human spirit,0.00017320907878700151,0.0
-26.285122,-47.309013,polygonal modeling,0.00015219752822641006,0.0
-36.593906,1.2148628,directional derivative,0.00015219752822641006,0.0
15.600221,24.678217,phantom limb,0.00015219752822641006,0.0
7.4887376,50.354546,standard-dynamic-range video,0.00015219752822641006,0.0
33.732662,28.409891,oral myology,0.00015219752822641006,0.0
42.356155,30.235357,generative anthropology,0.00015219752822641006,0.0
18.58059,-28.66008,naturalistic decision-making,0.00015219752822641006,0.0
14.852113,-6.2538757,artificial general intelligence,0.00015219752822641006,0.0
-16.21015,-11.464065,object file,0.00015219752822641006,0.0
3.9179673,-2.5742674,drosophila connectome,0.00015219752822641006,0.0
-40.8069,20.20625,walkability,0.00022937789093206202,0.0
37.8347,-26.887867,autopoiesis,0.00015219752822641006,0.0
35.504044,-13.295816,parallel computing,0.00015219752822641006,0.0
22.199617,-24.286148,self-efficacy,0.00015219752822641006,0.0
16.241121,-8.235353,kismet (robot),0.00015219752822641006,0.0
10.574363,44.926952,evolution of color vision in primates,0.00015219752822641006,0.0
25.447397,27.119724,noise health effects,0.00015219752822641006,0.0
-50.680107,-41.23154,larmor formula,0.00015219752822641006,0.0
10.434233,0.7860001,proctalgia fugax,0.00013708519197412532,0.0
49.32952,-30.603273,simple (philosophy),0.00013708519197412532,0.0
29.826195,10.379596,neuropsychoanalysis,0.00017189343990285313,0.0
-16.414034,3.7892761,transportable applications environment,0.00017189343990285313,0.0
35.893402,9.493198,neurochemistry,0.00017189343990285313,0.0
-50.79842,-44.68678,holography,0.00019439789362618142,0.0
45.66449,6.808445,evolutionary developmental psychology,0.0004026177755919562,0.0
2.8800993,4.4267783,sense,0.00021519341169560038,0.0
2.4626067,26.906343,syndrome of subjective doubles,0.00022726493894028216,0.0
-40.802174,22.565277,transgenerational design,0.0007685946293058387,0.0
-13.108611,4.632549,mindfulness and technology,0.000751693568139034,0.0
-51.48151,-22.273724,compaction simulation,0.00117500636103224,0.0
42.50407,30.070032,origins of society,0.001478667551382633,0.0
-40.806087,21.369354,timeline of disability rights in the united states,0.000979144551864088,0.0
12.47138,14.873117,affect (psychology),0.0008747756721187392,0.0
-32.42341,-23.653831,polynomial interpolation,0.0011307519490515868,0.0
-6.6607833,32.338047,camouflage,0.00012227935778362438,0.0
-26.203976,-23.261456,monte carlo method,0.0010407757914521214,0.0
-3.67731,-3.0478058,prior knowledge for pattern recognition,0.0003506298885787474,0.0
-21.298716,48.59425,mandelbaum effect,0.00025029122507434353,0.0
20.97304,-25.802687,persona (psychology),0.0015786579701770433,0.0
26.470297,6.673172,hallucinogen persisting perception disorder,0.00012227935778362438,0.0
9.993527,-13.7737875,real-time computing,0.001115885001270535,0.0
39.52751,-28.266108,perspectivism,0.0013078969543789717,0.0
4.022014,38.74458,yanny or laurel,0.001069959284507901,0.0
-37.570065,41.074837,computer processing of body language,0.00012227935778362438,0.0
14.95944,-31.486141,avatar course,0.0001548138746976874,0.0
-34.91217,36.65573,visual field,0.0001548138746976874,0.0
8.296781,-66.000305,bullet journal,0.0001694800283623477,0.0
9.621762,-64.46432,ambulatory assessment,0.0001694800283623477,0.0
-3.1100547,-49.61853,fourth industrial revolution,0.0001694800283623477,0.0
2.289328,-57.056538,open-source computing hardware,0.0001694800283623477,0.0
15.820336,22.467403,ideasthesia,0.0001694800283623477,0.0
-59.951008,3.5532756,geoinformatics,0.0001694800283623477,0.0
33.88294,28.127193,speech acquisition,0.0001694800283623477,0.0
9.932319,-12.720218,computer simulation,0.0001694800283623477,0.0
34.09329,11.874262,behavioral neurology,0.0001694800283623477,0.0
-35.08789,-31.521755,scoring algorithm,0.0001694800283623477,0.0
-1.7286683,-67.64652,the final cut (2004 film),0.0001694800283623477,0.0
-24.343626,56.095085,eyelid,0.0001694800283623477,0.0
-37.666462,40.697742,microsaccade,0.0001694800283623477,0.0
-24.11532,53.06022,united states eye injury registry,0.0001694800283623477,0.0
1.8320436,-71.27772,behavioral targeting,0.0001694800283623477,0.0
-1.6943433,-67.41192,the invention of morel,0.00017110974621972497,0.0
2.3083,68.43059,mellin transform,0.00017110974621972497,0.0
-0.8835515,-20.094471,odds algorithm,0.00016251919737336875,0.0
-11.532746,-46.17611,virtual private cloud,0.00016251919737336875,0.0
7.754474,-66.33929,fake memoir,0.00016251919737336875,0.0
28.685127,-14.02703,emergent materialism,0.00016251919737336875,0.0
19.029331,-34.688572,chunking (psychology),0.00016251919737336875,0.0
-52.65022,-33.434055,finite-difference time-domain,0.00016251919737336875,0.0
8.832475,9.304389,milgram experiment,0.00016251919737336875,0.0
-50.628166,-27.024246,discrete dipole approximation,0.00016251919737336875,0.0
-2.0981407,-67.68199,tinychat,0.00016251919737336875,0.0
-6.4607477,31.328802,ebbinghaus illusion,0.00016251919737336875,0.0
-34.784584,-29.381166,numerical methods for ordinary differential equations,0.00016251919737336875,0.0
-21.438498,-18.920078,profiling (computer programming),0.00016251919737336875,0.0
-11.911704,18.068434,tv gateway,0.00016251919737336875,0.0
-54.596268,-18.719341,physics engine,0.00016251919737336875,0.0
3.7223763,-22.493656,learning cycle,0.00016251919737336875,0.0
-46.68836,-16.63962,flexibility method,0.00026640296293520656,0.0
41.99185,11.588599,r/k selection theory,0.00016251919737336875,0.0
-59.00632,1.7018962,geospatial intelligence,0.0015520511195889972,0.0
-0.51665086,31.78898,screw (simple machine),0.0008147022066771115,0.0
-5.919738,47.342117,center for the advancement of science in space,0.00014064323856852418,0.0
-20.837873,48.60684,negative relative accommodation,0.0004462121990176589,0.0
27.452711,47.285324,smart city,0.00014064323856852418,0.0
-27.457481,-21.659979,jack kiefer (mathematician),0.0004323370327085406,0.0
-53.204876,-31.5011,fourier optics,0.001180161507467116,0.0
-39.67893,21.191933,knowbility,0.00028550255470937807,0.0
35.0158,-13.007852,left-brain interpreter,0.0009321921990702478,0.0
6.140161,30.719694,two-streams hypothesis,0.0002528467336388018,0.0
-5.9502106,-18.691175,sequential minimal optimization,0.00014064323856852418,0.0
4.180632,-65.69181,dymaxion car,0.00014064323856852418,0.0
4.0962596,-22.239143,united states army strategist,0.00014064323856852418,0.0
22.177273,43.30636,c1 and p1 (neuroscience),0.00101781218730311,0.0
-40.43948,-0.7089736,gravity,0.00014064323856852418,0.0
-1.7255496,-68.006714,blogtv,0.0011142384882883573,0.0
-2.8915315,27.603151,figure–ground (perception),0.00014064323856852418,0.0
-28.666368,-1.1311995,geometric feature learning,0.0008781647004672069,0.0
-41.12552,24.284908,reasonable accommodation,0.00014064323856852418,0.0
-8.82493,56.56467,blue,0.0008781647004672069,0.0
-49.328075,-33.62591,teledeltos,0.0003392269002658482,0.0
25.983753,-13.592604,epiphenomenalism,0.00014995032181935875,0.0
31.993904,-4.8513227,where mathematics comes from,0.00014995032181935875,0.0
-6.3332872,37.36954,havana syndrome,0.00014995032181935875,0.0
44.257164,-1.8579289,relational mobility,0.00023743531133511094,0.0
-41.82132,-15.127399,weibull distribution,0.00014995032181935875,0.0
-44.233673,-15.662776,linear elasticity,0.00024185921708822232,0.0
-33.235397,1.2536733,interest point detection,0.00014995032181935875,0.0
13.791587,-54.73427,biohappiness,0.0004183127524518837,0.0
2.9069943,21.456942,repertory grid,0.007975449443239722,0.0
8.427227,1.5197042,psychedelic drug,0.00137295740812286,0.0
26.454126,-14.796772,substance dualism,0.0046354689875094945,0.0
-41.11157,24.13955,social model of disability,0.00035228794014448755,0.0
42.30302,5.4266877,postcognitivism,0.00013333075797279588,0.0
16.71518,3.2795434,cortical dysplasia,0.00030869041462494487,0.0
19.548285,-34.936405,semantic technology,0.00013333075797279588,0.0
-28.84886,9.4330635,image sensor,0.0001458835629541832,0.0
22.24709,-24.24324,self-regulated learning,0.0001458835629541832,0.0
-33.432163,29.67461,world blind union,0.0014940657226750623,0.0
-6.6018677,36.95715,subcontrabass tuba,0.0006873598386406078,0.0
27.814766,27.205896,psycholinguistics,0.005508732117794301,0.0
33.03998,-2.9965951,embodied phenomenology,0.0005920886910357182,0.0
41.193268,-22.774477,inductive reasoning,0.0008356254985461883,0.0
-41.192795,24.427845,fat acceptance movement,0.000293800851552345,0.0
24.406504,11.112909,cdr computerized assessment system,0.0004053755572799211,0.0
-31.664694,9.437437,cell,0.0001458835629541832,0.0
-12.858333,4.6895485,captcha,0.0001730579929639467,0.0
-40.353615,0.23443913,tensor product of modules,0.0001730579929639467,0.0
6.2381344,11.17907,augusto garau,0.0001730579929639467,0.0
9.124122,-65.12299,diary studies,0.0001730579929639467,0.0
-35.314266,6.3977337,horn–schunck method,0.0001730579929639467,0.0
21.94845,-29.375103,david reimer,0.00024111338425593593,0.0
-15.777074,-21.903202,hybrid intelligent system,0.00017424479393467028,0.0
-8.986352,-40.117237,fiduciary marker,0.00017424479393467028,0.0
-33.08199,34.31964,strabism,0.00017424479393467028,0.0
-32.89256,-17.788557,smoothing,0.00017424479393467028,0.0
2.7184274,67.84499,conjugate fourier series,0.00017424479393467028,0.0
3.4785159,12.632711,school of brentano,0.00017424479393467028,0.0
-11.986604,18.111856,digital video recorder,0.00017424479393467028,0.0
-45.131138,-26.938335,gilbreath's conjecture,0.00017424479393467028,0.0
-15.919149,-11.784685,linker (computing),0.00017424479393467028,0.0
33.504883,-32.652267,knowledge argument,0.00017424479393467028,0.0
-53.96996,-34.984947,american physical society,0.00017424479393467028,0.0
44.069996,-6.799262,identification (psychology),0.00017424479393467028,0.0
12.811706,-53.87256,technological singularity,0.00017424479393467028,0.0
0.5065861,-31.015163,emotional choice theory,0.00017424479393467028,0.0
-20.252478,56.12131,iris (anatomy),0.00017424479393467028,0.0
-28.358633,15.069837,modular smartphone,0.00017424479393467028,0.0
45.134716,-6.397647,self-conscious emotions,0.000298989584920568,0.0
-16.332726,3.6602015,rich web application,0.00017424479393467028,0.0
0.7258363,-31.577734,signal detection theory,0.00017424479393467028,0.0
-2.6195033,-19.577297,actuarial science,0.00017424479393467028,0.0
-50.11324,-43.29987,optics,0.00017424479393467028,0.0
46.132496,-30.779419,pluralism (political philosophy),0.00017424479393467028,0.0
41.196526,24.311758,military dolphin,0.00017424479393467028,0.0
-43.800167,-14.805713,"best, worst and average case",0.00017424479393467028,0.0
-39.80978,0.58124906,curvature,0.00017424479393467028,0.0
8.283977,0.5267963,activity-dependent plasticity,0.00017424479393467028,0.0
-2.0152857,-19.225164,predictive inference,0.00017424479393467028,0.0
-41.912113,-26.93669,finite difference coefficients,0.00017424479393467028,0.0
-5.542548,-13.973411,hyperdimensional computing,0.00017424479393467028,0.0
43.128048,29.087782,theory of language,0.00017424479393467028,0.0
-10.728767,-44.15935,grid computing,0.000280944249874451,0.0
-30.934958,9.514802,physics processing unit,0.0001632436397315816,0.0
-34.43006,29.543121,accessible books consortium,0.0001667362427025294,0.0
-2.0540373,-19.390919,predictive policing,0.0001667362427025294,0.0
14.489435,44.74283,emotion classification,0.0001667362427025294,0.0
2.83738,68.82142,quantum fourier transform,0.0001667362427025294,0.0
-13.646781,-44.308907,cloud collaboration,0.00017328942671040814,0.0
49.797867,-30.220356,meronymy,0.00017420257524678893,0.0
6.028159,12.052855,international pen,0.00017420257524678893,0.0
-8.523507,5.310577,dead internet theory,0.00017420257524678893,0.0
8.41275,-66.18577,coloring diary,0.00017378042354555774,0.0
43.758995,12.574402,biosocial criminology,0.00017378042354555774,0.0
7.649125,49.874733,transfer functions in imaging,0.00017378042354555774,0.0
9.973345,8.876266,galileo gambit,0.00017378042354555774,0.0
4.198984,-65.6102,dymaxion map,0.00017378042354555774,0.0
29.890404,-12.455933,subtle body,0.00017378042354555774,0.0
29.809076,-12.659559,spiritual evolution,0.00017378042354555774,0.0
-10.325747,18.775356,onion skinning,0.00017378042354555774,0.0
42.310898,-30.798683,moral skepticism,0.00017378042354555774,0.0
46.2905,4.7164855,language module,0.00017378042354555774,0.0
6.44116,21.823103,collision avoidance in transportation,0.00017378042354555774,0.0
37.971725,-33.089424,pessimistic induction,0.00017378042354555774,0.0
-27.567854,-21.5594,blocking (statistics),0.00017378042354555774,0.0
-24.963467,11.724511,digital cinema,0.00017378042354555774,0.0
-35.00614,-18.12669,student's t-distribution,0.00017378042354555774,0.0
-14.866548,4.0130153,user experience design,0.00017378042354555774,0.0
37.852924,-32.813927,musgrave's scientific realism,0.00017378042354555774,0.0
42.83,-26.596848,explanandum and explanans,0.00017378042354555774,0.0
25.67042,28.46709,franssen effect,0.00017378042354555774,0.0
-24.644243,-28.308136,concept mapping,0.00017378042354555774,0.0
22.519873,-31.931538,tacit knowledge,0.00017378042354555774,0.0
33.66579,-32.130875,good regulator,0.00017378042354555774,0.0
0.532275,-56.93128,virtual retinal display,0.00017378042354555774,0.0
-30.267433,-20.88083,global optimization,0.00017378042354555774,0.0
-0.43597147,-10.128365,autoassociative memory,0.00017378042354555774,0.0
-18.112091,-7.153694,integrated development environment,0.00017378042354555774,0.0
-14.959573,-22.158731,developmental robotics,0.00017378042354555774,0.0
-59.906933,3.1539848,point process,0.00017378042354555774,0.0
-59.649197,3.702394,complete spatial randomness,0.00017378042354555774,0.0
6.73013,-32.60477,graeme snooks,0.00017378042354555774,0.0
0.6830621,-30.542435,evidential decision theory,0.00017378042354555774,0.0
-5.2347364,-16.249878,radial basis function network,0.00017378042354555774,0.0
-4.914283,11.7227335,organoid intelligence,0.00017378042354555774,0.0
-0.7624134,-10.062025,visual indexing theory,0.00017378042354555774,0.0
-27.66822,-21.352842,entropy (information theory),0.00017378042354555774,0.0
40.608368,-28.350258,multiverse (set theory),0.00016531171515972714,0.0
46.160324,-30.788979,postmodernism,0.00016531171515972714,0.0
-59.207016,3.7233374,geographic information systems,0.00016531171515972714,0.0
-15.487926,-3.101176,java remote method invocation,0.00022843296766970867,0.0
49.78984,-30.941072,mereological nihilism,0.00027074840258263077,0.0
-45.166817,-27.094122,sheffer sequence,0.003208741597542142,0.0
2.1594918,-57.120308,extended reality,0.001641776720907877,0.0
-26.233866,-23.757202,uncertainty quantification,0.00031604278039394667,0.0
33.84919,18.058323,groupthink,0.0019010611554440018,0.0
7.2235756,-33.510082,donella meadows,0.00017506199495479478,0.0
-27.466393,-20.913382,convex function,0.00017506199495479478,0.0
2.650715,-6.2337193,systems neuroscience,0.00017506199495479478,0.0
9.721201,-4.895431,evolutionary neuroscience,0.00017506199495479478,0.0
24.99529,27.339302,transfer function,0.00017506199495479478,0.0
-50.444004,-23.508595,minisupercomputer,0.00017506199495479478,0.0
-8.575896,4.61627,philosophical zombie,0.00017506199495479478,0.0
15.519768,24.857113,illusion,0.00017506199495479478,0.0
3.901347,-2.619907,dynamic functional connectivity,0.00017506199495479478,0.0
7.757573,50.481403,color grading,0.00014889485829256788,0.0
17.530537,-52.532475,android (robot),0.00017737633890878274,0.0
17.693176,-52.80497,brain-computer interface,0.00017737633890878274,0.0
-6.0452595,-13.513369,neural network software,0.00017737633890878274,0.0
27.27376,46.082695,signature recognition,0.00017737633890878274,0.0
6.389712,11.176465,james j. gibson,0.00017737633890878274,0.0
-30.580717,5.554556,food technology,0.00017737633890878274,0.0
2.5988643,-5.481513,computational anatomy,0.00017737633890878274,0.0
-19.275589,-44.650555,definitive media library,0.00017737633890878274,0.0
-41.0789,40.493053,nasa,0.00017099791421977415,0.0
-41.70877,38.612873,click tracking,0.00017099791421977415,0.0
-3.8304486,70.90194,metamaterials (journal),0.00017099791421977415,0.0
-40.500324,39.66068,computer literacy,0.00017099791421977415,0.0
1.8913448,-56.567818,skully (helmet),0.00017099791421977415,0.0
-9.140777,56.679626,semantic field,0.00017099791421977415,0.0
-59.22846,1.8974293,extrapolation domain analysis,0.00017099791421977415,0.0
0.33940658,6.449218,kinematic chain,0.00017099791421977415,0.0
-13.6968975,15.7800865,google lens,0.00017099791421977415,0.0
2.1864896,26.283298,pattern language,0.00017099791421977415,0.0
-2.97282,70.9291,acoustic metamaterials,0.00017099791421977415,0.0
-18.163666,-21.225729,feedback passivation,0.00017099791421977415,0.0
-17.550943,-7.7313046,common intermediate language,0.00017099791421977415,0.0
-17.573238,-7.581538,java virtual machine,0.00017099791421977415,0.0
-24.486624,15.026152,video content analysis,0.00017099791421977415,0.0
-46.612316,-25.44151,muscl scheme,0.00017099791421977415,0.0
16.187826,-0.22147436,informatics,0.00017099791421977415,0.0
-3.2102125,-49.087788,ambient iot,0.00017099791421977415,0.0
-2.4213028,-49.897278,indoor positioning system,0.00017099791421977415,0.0
-9.768597,-46.494667,mobile cloud computing,0.00017099791421977415,0.0
-8.980413,56.811375,green,0.00017099791421977415,0.0
-23.61591,23.918476,tamil population by cities,0.00017099791421977415,0.0
2.988232,68.86205,fourier–bessel series,0.00017099791421977415,0.0
0.71130353,32.067436,barber pole,0.00017099791421977415,0.0
3.0670717,68.016975,orthogonal functions,0.00017099791421977415,0.0
-29.893986,45.307728,eastern mediterranean council of optometry,0.00017099791421977415,0.0
-0.124953926,67.02715,optical interferometry,0.00017099791421977415,0.0
39.430843,34.70707,aphasiology,0.00017099791421977415,0.0
-6.3210025,37.020767,sonic weapon,0.00017099791421977415,0.0
25.96928,7.190182,mild cognitive impairment,0.00017099791421977415,0.0
16.38867,21.215994,allochiria,0.00017099791421977415,0.0
24.275677,5.6123524,neurolaw,0.00017099791421977415,0.0
27.156094,40.348278,amygdalotomy,0.00017099791421977415,0.0
-30.430723,-1.596049,scale co-occurrence matrix,0.00017099791421977415,0.0
16.152075,20.888958,hallucination,0.00017099791421977415,0.0
31.29525,13.138522,gut–brain axis,0.00017099791421977415,0.0
-5.8798723,47.390297,space station 3d,0.00017099791421977415,0.0
-31.127558,9.477608,graphics processing unit,0.00017099791421977415,0.0
-26.585186,49.322903,book of the ten treatises of the eye,0.00017099791421977415,0.0
34.636208,12.331172,behavioral genetics,0.00238905321030193,0.0
-30.048273,45.18945,european academy of optometry and optics,0.00027786686914562064,0.0
-29.016232,46.55271,international orthoptic association,0.00017099791421977415,0.0
-26.362804,50.337708,corneal dystrophies in human,0.00017099791421977415,0.0
-41.062153,40.550316,international space station,0.00017099791421977415,0.0
-28.809914,-1.1602281,vector quantization,0.00017099791421977415,0.0
-34.5294,-0.03404871,difference of gaussians,0.00017099791421977415,0.0
26.760368,21.51344,nest (software),0.00017099791421977415,0.0
-3.0476456,-48.74239,data distribution service,0.00017099791421977415,0.0
2.884916,-5.9973965,neuromimetic intelligence,0.00017099791421977415,0.0
10.309182,-56.00431,ehealthinsurance,0.00017099791421977415,0.0
-13.760083,15.1868105,glossary of artificial intelligence,0.00017099791421977415,0.0
-22.140358,52.21983,human skin color,0.00017099791421977415,0.0
-3.6447213,34.908886,utisz,0.00017099791421977415,0.0
-24.348871,56.116814,professional mourning,0.00016713654189485106,0.0
-16.496302,-21.625507,action selection,0.0001730579929639467,0.0
-4.34234,-1.09499,theory of indispensable attributes,0.0001730579929639467,0.0
2.722503,68.82645,laplace transform,0.0001730579929639467,0.0
40.74603,-28.254171,defeasible reasoning,0.0001730579929639467,0.0
-50.70339,-40.794537,hendrik lorentz,0.0001730579929639467,0.0
-25.253962,11.508995,video production,0.00016743348365780937,0.0
-19.535515,49.622143,human eye,0.00016743348365780937,0.0
-21.470888,19.580854,sound recognition,0.00016743348365780937,0.0
-4.3123918,-1.02434,simplicity theory,0.00016743348365780937,0.0
-14.435606,-44.69577,time-sharing,0.00016743348365780937,0.0
-16.147863,-11.523711,static library,0.00016743348365780937,0.0
10.0103035,-5.4106755,bohm interpretation,0.00037228809544608764,0.0
34.689487,12.208247,biology,0.00014506141600241103,0.0
5.6419816,15.6980295,scat singing,0.0002437673479609021,0.0
-17.976927,-6.847375,.net core,0.00014506141600241103,0.0
41.13026,-20.349543,the philosophy of 'as if',0.00014506141600241103,0.0
-25.032362,37.98634,repetitive strain injury,0.0001617975424188675,0.0
-54.24428,-18.648745,failure analysis,0.0001617975424188675,0.0
-39.786907,20.336739,wheelchair accessible van,0.0001617975424188675,0.0
-48.16828,-33.957596,safe operating area,0.0001617975424188675,0.0
-40.902756,20.372238,accessible tourism,0.0001617975424188675,0.0
14.823357,-18.062107,personal data manager,0.0001617975424188675,0.0
4.4559383,30.070904,occipital lobe,0.0001617975424188675,0.0
47.238064,12.979015,meme,0.0001617975424188675,0.0
18.602152,25.599031,neurologic music therapy,0.0001617975424188675,0.0
25.58038,7.479326,neurotoxic,0.0001617975424188675,0.0
37.53191,-35.734325,legal realism,0.0001617975424188675,0.0
42.298237,5.40979,stylistics (field of study),0.0001617975424188675,0.0
-41.120605,24.643776,declaration on the rights of disabled persons,0.0001617975424188675,0.0
-40.143253,21.122223,walter harris callow,0.0001617975424188675,0.0
25.272411,-11.94757,indeterminacy (philosophy),0.0001617975424188675,0.0
7.7170978,52.217533,effective temperature,0.0001617975424188675,0.0
-18.374662,-6.7244134,monodevelop,0.0001617975424188675,0.0
-26.741514,-47.012836,triangle mesh,0.0001617975424188675,0.0
19.212748,-34.538998,valuation-based system,0.0001617975424188675,0.0
10.276218,8.829342,not invented here,0.00024289023990815243,0.0
29.792627,-12.66231,mind,0.00014813867300930142,0.0
43.115936,18.892902,alex (parrot),0.00014813867300930142,0.0
24.610477,40.54814,prosopamnesia,0.00024289023990815243,0.0
-28.867476,-25.512169,bayesian regression,0.00014813867300930142,0.0
8.091804,50.298866,video calibration software,0.0001701529413019854,0.0
1.4042196,-21.345758,boosting (machine learning),0.00016123912762993768,0.0
27.61201,47.242218,keystroke dynamics,0.00016123912762993768,0.0
-47.491253,-34.082905,bipolar junction transistor,0.00016123912762993768,0.0
1.4339571,-21.063313,decision tree model,0.00016123912762993768,0.0
18.570797,25.86804,sensory friendly,0.00016123912762993768,0.0
4.333865,-22.495304,maneuver warfare,0.00016123912762993768,0.0
1.6926029,-72.21826,data exhaust,0.00016123912762993768,0.0
1.1139623,-21.261494,decision table,0.00016123912762993768,0.0
4.1642437,29.821808,tectopulvinar pathway,0.00016123912762993768,0.0
-19.582113,-44.683792,simtel,0.00017128822718367207,0.0
